,Title,Price,Address,Bathroom,Room,Furnished,Pet Allowed,Postal Code
1702,Huge Luxury Loft Style Apartment,$1375.00,1009 Rue De Bleury Montreal QC H2Z 0A3,1,1 1/2,Non,Oui,H2Z 0A3
1703,Grand 1 1/2 (bachelor) app't a 2 pas du metro Villa Maria,$545.00,5306 Av Brodeur Montréal QC H4A 1H9 Canada,1,1 1/2,Non,Non,H4A 1H9
1704,Logements 6 et demi rénové garage + 2 stationnements extérieurs,$1850.00,3976 Boulevard Rosemont Montréal QC H1X 1M1 Canada,1,6 1/2,Oui,Oui,H1X 1M1
1705,2 Bedroom (4.5) Apartment in the Heart of Downtown!,$1500.00,1200 RUE SAINT-ALEXANDRE montreal H3B 3H5 QC,1,4 1/2,Non,Oui,H3B 3H5
1706,Recherché :Recherche grand 3 1/2 ou 4 1/2,$650.00,h1l Canada,1,2 1/2,Non,Unknown,
1707,Recherché :Cherche 6 ou 7 1/2 3 ou 4 ch fermées le plateau ou NDG/CDN,$Surdemande,Rue saint Denis Montréal H2W2M2 QC,1,6 1/2,Oui,Unknown,
1708,3 1/2- Verdun- Disponible Decembre 1er,$850.00,3862 Rue Allen Verdun QC H4G 3C7 Canada,1,3 1/2,Non,Non,H4G 3C7
1709,Grand Loft tout inclus à 2 min à pied Métro Préfontaine,$1150.00,2266 Rue Saint Germain Montréal QC H1W 2V1 Canada,1,3 1/2,Oui,Non,H1W 2V1
1710,Lumineux 3 1/2 Rosemont Petite patrie janvier / février 2019,$950.00, Montreal H2G 3B8 QC Canada,1,3 1/2,Oui,Unknown,H2G 3B8
1711,Rarete !! Logement completement meuble a Verdun !!,$1700.00,5811 Avenue Bannantyne Montreal QC H4H 1H3,1,4 1/2,Oui,Non,H4H 1H3
1712,À louer! Appartement 3 1/2 à Île-des-soeurs!,$924.00,669 Rue de Gaspé Verdun QC H3E 1H3 Canada,1,5 1/2,Non,Oui,H3E 1H3
1713,Montreal-Nord 41/2 sur Rolland libre novembre 680$ CHAUFFÉ,$680.00,Plusieurs choix et grandeur dans ce quartier Montréal-Nord QC H1G 2Y2,1,4 1/2,Non,Non,H1G 2Y2
1714,3- Rosemont Beau 4 1/2 $710.00 **Pour Janvier 2019**,$710.00,4255 St-Zotique montreal QC H1T 1L2,1,4 1/2,Non,Non,H1T 1L2
1715,Condo Meublé et Équipé Tous les Services Garage Locker,$2350.00,1730 Rue Saint-Patrick Montréal QC H3K 2H2 Canada,1,3 1/2,Unknown,Oui,H3K 2H2
1716,4 1/2 in Hochelaga,$850.00,593 Avenue Bourbonnière Montreal QC H1W 3N1,1,4 1/2,Non,Unknown,H1W 3N1
1717,2 Bedroom in CSL | Renovated Onsite Laundry and more!,$1199.00,5501 Avenue Adalbert Cote-St-Luc QC H4W 2A9,1,4 1/2,Non,Oui,H4W 2A9
1718,Condo Meublé et Équipé sur 2 étages Metro Lasalle +Parking,$2500.00,5 Rue de la Poudrière Verdun QC H4G 3M2 Canada,1,4 1/2,Unknown,Oui,H4G 3M2
1719,Rosemont - Location - 3 1/2,$620.00,2129 Augier Montréal H2H2J7 QC,1,3 1/2,Non,Non,
1720,Griffintown for rent / À louer 3 1/2,$1695.00,185 Rue du Séminaire Montréal QC H3C 2A3 Canada,1,3 1/2,Non,Non,H3C 2A3
1721,Recherché :Studio type apartment 1 1/2,$Surdemande,Macdonald-Stewart Building Rue University Montreal QC H3A 0E9 Canada,1,1 1/2,Unknown,Unknown,H3A 0E9
1722,Griffintown for rent / À louer 3 1/2,$1695.00,185 Rue du Séminaire Montréal QC H3C 2A3 Canada,1,3 1/2,Non,Non,H3C 2A3
1723,Recherché :Recherche appartement immédiatement jusqu'à juillet 2019,$Surdemande,1039 Rue de Salaberry #2 Montréal QC H3L 1L4 Canada,1,4 1/2,Non,Non,H3L 1L4
1724,Magnifique et lumineux 1 12 avec chambre spacieuse .,$570.00,5822 1er avenue Canada,1,1 1/2,Non,Unknown,
1725,3 1/2 Apartment fully furnished 5 WEEKS FREE RENT near HEC UdM,$1046.00,3010 Avenue Van Horne Montréal QC H3S 1S3 Canada,1,3 1/2,Oui,Non,H3S 1S3
1726,Gym/Pool/Doorman - renovated 2 bed 2 bath with washer/dryer,$1972.00,4555 Bonavista Montreal QC H3W 2C7,2,4 1/2,Non,Unknown,H3W 2C7
1727,1 Bedroom in Downtown | Pet Friendly Onsite Laundry and more!,$1449.00,2121 Saint Mathieu Montreal QC H3H 2J3,1,2 1/2,Non,Oui,H3H 2J3
1728,Condo à louer -Canal Lachine- 2 chambres- DISPONIBLE-,$1415.00,5180 Rue Philippe-Lalonde Montréal QC H4C 0B2,1,4 1/2,Non,Non,H4C 0B2
1729,2 CHAMBRES CHAUFFAGE & EAU CHAUDE INCL. - @VSL -514-900-0175,$950.00,175 Deguire Ville St-Laurent QC H4N 1P1,1,4 1/2,Non,Non,H4N 1P1
1730,4 1/2 St-Hubert PARC(Bus/Tascherau/Hopital)/PARKING/DISPO IMMED,$829.00,Rue Mont Royal Saint-Hubert QC J4T 3L2 Canada,1,4 1/2,Non,Oui,J4T 3L2
1731,Fully Renovated 3 Bed 2 Bath 2 balcony + skylight top floor,$1995.00, Cote St Luc H4V1A4 QC Canada,2,5 1/2,Oui,Unknown,
1732,Condo to rent - Montréal downtown,$2850.00,1585 Avenue du Docteur-Penfield Montréal QC H3G 1C6 Canada,1,4 1/2,Non,Non,H3G 1C6
1733,Grand 4 1/2. Tout meublé,$1100.00,Rue Louis-Veuillot Montréal QC H1N 2N9 Canada,1,4 1/2,Oui,Oui,H1N 2N9
1734,Bel appartement Plateau/Beautiful Plateau Apartment,$520.00,4813 Rue Saint-Urbain Montréal QC H2T 2W1 Canada,1,4 1/2,Oui,Unknown,H2T 2W1
1735,Beautiful Renovated 4 ½,$785.00,60 Prom Sheraton Montreal-West QC H4X 1N4 Canada,1,4 1/2,Non,Non,H4X 1N4
1736,Condo 3 et 1/2 (Cessation de Bail ),$792.00, Anjou H1M 2W3 QC,1,3 1/2,Non,Oui,H1M 2W3
1737,Appartement à louer - condo à louer Petite Italie,$1500.00,1 avenue shamrock H2S 1A3 Montréal QC,1,3 1/2,Oui,Non,H2S 1A3
1738,Lease transfer from 1st December. 4 5 - 2 bedroom Plateau!!,$1545.00,4637 Avenue Coloniale Montréal QC H2T 1W1 Canada,1,4 1/2,Non,Oui,H2T 1W1
1739,Magnifique CONDO 4 1/2 à Montréal proche de TOUS les services,$1400.00,12320 Rue Lachapelle Montréal QC H4J 2M8 Canada,1,4 1/2,Non,Non,H4J 2M8
1740,Jeune famille recherche un 4 1/2,$700.00,Montréal QC Canada H1H 4K4,1,4 1/2,Oui,Unknown,H1H 4K4
1741,Recherché :Jeune professionnelle recherche 3 1/2 ou 4 1/2,$600.00,4540 de lorimier H2H2B5 Montréal QC Canada,1,4 1/2,Non,Unknown,
1742,Recherché :Cherche 4 1/2 Snowdon ou Cote Ste Catherine - 900$,$900.00, Montreal H3W 3A5 QC Canada,1,4 1/2,Non,Unknown,H3W 3A5
1743,Luxury Condo for rent TDC fully furnished 1 799$+,$1899.00,1288 Avenue des Canadiens-de-Montréal Montréal QC H3B 3B3 Canada,1,2 1/2,Oui,Unknown,H3B 3B3
1744,5 1/2 for rent,$1195.00, Montréal H2N1x1 QC Canada,1,5 1/2,Non,Non,
1745,Bachelor neuve AVEC GARAGE à Louer 2CAC CHAUFFAGE INCLU! Laval,$1350.00,1721 51e Av Laval QC H7R 4B5 Canada,1,4 1/2,Non,Non,H7R 4B5
1746,3 1/2 â louer du 8 janvier au 29 mars 2019 presque 3 mois,$550.00,105 Montréal h3l1t3 QC Canada,1,2 1/2,Oui,Oui,
1747,Recherché :RECHERCHE 3 1/2 DANS VILLE SAINT-LAURENT,$800.00,Avenue Sainte-Croix Montréal QC H4L 5P5 Canada,1,3 1/2,Oui,Unknown,H4L 5P5
1748,Grand loft très lumineux - Outremont,$2100.00,683 Avenue Bloomfield Outremont QC H2V 3S2 Canada,1,5 1/2,Non,Non,H2V 3S2
1749,Bachelor bord de l’eau,$800.00,Ile des soeurs Canada,1,3 1/2,Non,Non,
1750,Huge Luxury Loft Style Apartment,$1375.00,1009 Rue De Bleury Montreal QC H2Z 0A3,1,1 1/2,Non,Oui,H2Z 0A3
1751,Westmount 31/2 3 1/2 one une room chambre STARTING MARCH 2019,$1095.00,4400 sainte catherine ouest Montreal QC H3Z 1R3,1,3 1/2,Non,Non,H3Z 1R3
1752,Super Appartements 5-1/2 au 2865 Kent Outremont,$1200.00,2865 Kent Montreal QC H3S 1M8,1,5 1/2,Non,Non,H3S 1M8
1753,one bedroom 3 1/2 Westmount Downtown adj May June 2019,$1395.00,1750 cedar Montreal QC H3G 1A3,1,3 1/2,Non,Non,H3G 1A3
1754,1 BEDROOM OR STUDIO CLOSE TO HOSPITALS 514-700-3501,$850.00,3501 Cote Ste-Catherine Montreal QC H3T 1Z8,1,2 1/2,Non,Non,H3T 1Z8
1755,HOMA GRAND 4 1/2 2E ETAGE GRANDE CUISINE COIN TRANQUILLE,$825.00,574 Rue Vimont Montréal QC H1V 3K6 Canada,1,4 1/2,Non,Non,H1V 3K6
1756,Open house 2000 Cardinal Emard November 17- 1:00-3:00,$685000.00,H4E1N5 Canada,2,5 1/2,Non,Unknown,
1757,Recherché :Recherche 1 1/2 pour le 1 Janvier 2019 à Montréal,$650.00, Montréal h2a3e5 QC Canada,1,1 1/2,Oui,Non,
1758,condo à louer à 1 minute à pied du métro rosemont,$1570.00,790 Boulevard Rosemont Montréal QC H2S 0A5 Canada,1,3 1/2,Oui,Unknown,H2S 0A5
1759,ROSEMONT 3 1/2 ENTIÈRMEMENT RÉNOVÉ DIVISION AIRE OUVERTE,$895.00,5035 Rue Beaubien E Montréal QC H1T 1V6 Canada,1,3 1/2,Non,Non,H1T 1V6
1760,Condo à Louer,$1000.00,9196 Boulevard Perras Montréal QC H1E 2G5 Canada,1,4 1/2,Non,Non,H1E 2G5
1761,Grand 5 1/2 au 2e étage d’un duplex disponible le 1er décembre.,$1000.00,9039 Godbout H8R2H7 Lasalle QC,1,5 1/2,Non,Non,
1762,Near Concordia Clean & Cozy Home - All inclusive.,$1650.00,1235 Rue Bishop Montréal QC H3G 2E2 Canada,1,2 1/2,Non,Oui,H3G 2E2
1763,appartement luxueux outremont (1 cac),$1600.00,1125 Avenue Laurier O Outremont QC H2V 2L3 Canada,1,5 1/2,Non,Non,H2V 2L3
1764,Joli 4.1/2 (cuisine salon pièce-double) dans 3-plex centenaire,$950.00,2181 Dorion H2K4B4 Montréal QC,1,4 1/2,Non,Non,
1765,2-bedroom appliances included near MUHC,$1850.00,Chemin de la Côte-Saint-Paul Montréal QC H4C 1W6 Canada,1,4 1/2,Non,Non,H4C 1W6
1766,4 1/2 NEUF dans Lachine ouest avec vue sur le bord de l’eau!!,$1350.00, H8t1s1 Lachine QC,1,4 1/2,Non,Non,
1767,Beautiful 1 BR Apt Lease Transfer in Nuns Island - Dec 1st,$1500.00,201 Chemin de la Pointe-Sud Verdun QC H3E 2C2 Canada,1,2 1/2,Oui,Oui,H3E 2C2
1768,APPARTEMENT MEUBLÉ ET COSY CENTRE VILLE ( PARKING INTÉRIEUR),$1200.00, Montréal H3H1C3 QC Canada,1,3 1/2,Oui,Non,
1769,FULLY FURNISHED 2 BEDROOM APARTMENT FROM JAN 1ST (ALL INCLUSIVE),$1700.00,3721 Avenue Coloniale Montréal QC H2X 2Y7 Canada,1,4 1/2,Oui,Non,H2X 2Y7
1770,Metro St-Michel Grand 4 1/2 2eme étage Libre,$800.00,2729 Rue Villeray Montréal QC H2A 1E4 Canada,1,4 1/2,Non,Non,H2A 1E4
1771,Furnished condo 31/2 Nun's Island Ile des Soeurs 10 min downtown,$1350.00, Ile des Soeurs H3E 1W6 QC Canada,1,2 1/2,Oui,Oui,H3E 1W6
1772,Condo for Rent DOWNTOWN $1480/month (3 1/2),$1480.00,1770 Rue Joseph Manseau Montréal QC H3H Canada,1,2 1/2,Non,Oui,
1773,Cutie Cozy Home Everything Inclu - Concordia Lasalle Dawsom,$1600.00,1265 Rue Lambert Closse Montréal QC H3H 1Z4 Canada,1,2 1/2,Oui,Non,H3H 1Z4
1774,Condo construction 2015 station joliette,$885.00,2590 rue joliette Canada,1,3 1/2,Non,Unknown,
1775,Naturally Lit Spacious 2 Bedroom in CSL | Ideal for Students!,$1299.00,6565 chemin Kildare Montreal QC H4W 1S4,1,4 1/2,Non,Oui,H4W 1S4
1776,Spacious 2 Bedroom + Den Rental in Griffintown,$2495.00,305 de la Montagne Street Montreal QC H3C 0R6,2,5 1/2,Non,Oui,H3C 0R6
1777,Old Port-Montreal-New condo for rent-3.5-metro Square Victoria,$1450.00,650 rue Wellington Montreal QC H3C 1T3,1,2 1/2,Non,Oui,H3C 1T3
1778,Appartement Condo. 4 1/2. Ville Saint Laurent. Tours Bois Franc.,$1650.00,1300 Boulevard Alexis-Nihon Saint-Laurent QC H4R Canada,1,4 1/2,Oui,Non,
1779,**7 1/2 VERDUN***RDC** PRES DU METRO PISTE CYCLABLES RESTOS!,$1100.00,127 2ieme avenue h4g2w2 verdun QC,1,4 1/2,Non,Non,
1780,recherche: maison a louer deux 5 1/2,$850.00,Rue Bayne LaSalle QC H8R 2H1 Canada,1,5 1/2,Oui,Non,H8R 2H1
1781,Appartement très grand à sous louer tout inclut 735$,$735.00,Boulevard Léger Montréal QC H1H 1M7 Canada,1,4 1/2,Non,Unknown,H1H 1M7
1782,4 1/2 Montréal-Nord dispo 1er fevrier,$660.00,11960 Avenue Matte Montréal-Nord QC H1G 3R3 Canada,1,4 1/2,Non,Non,H1G 3R3
1783,Beau 4 1/2 à Louer,$630.00,H1L3E5 Canada,1,4 1/2,Non,Oui,
1784,BRIGHT 2 BED CONDO 26th FLOOR LE PETERSON PLACE DES ARTS,$2400.00,375 Rue de la Concorde Montréal QC H3A 1J3 Canada,1,4 1/2,Non,Oui,H3A 1J3
1785,Beau 5 ½ tout inclus Ahuntsic janvier 2019,$1670.00,11112 Rue Verville Montréal QC H3L 3G2 Canada,1,5 1/2,Oui,Unknown,H3L 3G2
1786,studio meublé centre-ville- furnished studio downtown,$1200.00,1055 Rue Saint Mathieu Montréal QC H3H 2S5 Canada,1,1 1/2,Oui,Non,H3H 2S5
1787,Recherché :Pour juin 2019 je cherche à Montréal grand 3 1/2 dans CDN-NDG,$Surdemande, Montréal a1b 2c3 QC Canada,1,3 1/2,Non,Unknown,
1788,4 1/2 en pièces doubles,$850.00,5517 4e Avenue Montréal QC H1Y 2V5 Canada,1,4 1/2,Non,Non,H1Y 2V5
1789,grand 4 1/2 très lumineux,$975.00,Avenue de l'Authion Anjou QC H1M 1S7 Canada,1,4 1/2,Oui,Oui,H1M 1S7
1790,Logement à louer semi-meublé - Hochelaga-Maisonneuve,$975.00,2620 Boul Langelier Montréal QC H1N 3A1 Canada,1,5 1/2,Non,Non,H1N 3A1
1791,2B 2b with water view / 2 ch 2 sdb vue sur l'eau,$2000.00,111 Chemin de la Pointe N Verdun QC H3E 0B3 Canada,2,4 1/2,Non,Unknown,H3E 0B3
1792,{|CONDO MEUBLÉ à louer | TOUR DES CANADIENS | CENTRE-VILLE MTL|},$2100.00,1288 Avenue des Canadiens-de-Montréal Montréal QC H3C 1B3 Canada,1,3 1/2,Oui,Unknown,H3C 1B3
1793,Recherché :en janvier 2019 recherche 4.5,$Surdemande, h2w2k7 montréal QC,1,4 1/2,Non,Unknown,
1794,CHERCHE 5 ET DEMI MONTRÉAL,$850.00,saint michel Ville de Montréal H2A2L7 QC Canada,1,5 1/2,Non,Oui,
1795,{| SUPERBE CONDO à louer | 2CAC | MEUBLÉ | TOUT INCLUS |},$2850.00,1271 Rue Plessis Montréal QC H2L 2X1 Canada,1,4 1/2,Oui,Non,H2L 2X1
1796,Grand 3 1/5 a louer disponible 1 décembre,$550.00,888 6e Avenue Pointe-aux-Trembles QC H1B 4K5 Canada,1,3 1/2,Oui,Unknown,H1B 4K5
1797,4 1/2 PRES DE METRO FRONTENAC,$850.00,1461 rue d'iberville h2k3b7 MONTREAL QC,1,4 1/2,Non,Non,
1798,Beau 7 1/2 à louer,$1811.00,4190 Av Girouard Montréal QC H4A 3C9 Canada,1,6 1/2,Non,Oui,H4A 3C9
1799,Condo 4 1/2 Le village métro Berri UQAM,$1160.00,1213 Rue Sainte-Catherine E Montréal QC H2L 2H1 Canada,2,4 1/2,Non,Unknown,H2L 2H1
1800,Le Président 3 1/2 CDN Adj Centre Ville Wsmount,$1125.00,Un Logement pour tous vos besoins Montreal QC H3V 1C8,1,3 1/2,Non,Unknown,H3V 1C8
1801,STEPS TO CONCORDIA! Beautifully Renovated Open Concept,$1195.00,1226-1230 Rue du Fort Ville-Marie (Concordia District) QC H3H 2B3,1,2 1/2,Non,Non,H3H 2B3
1802,Huge Luxury Loft Style Apartment,$1375.00,1009 Rue De Bleury Montreal QC H2Z 0A3,1,1 1/2,Non,Oui,H2Z 0A3
1803,Mercier 4 1/2,$750.00, Montreal H1L 4T8 QC,1,4 1/2,Non,Non,H1L 4T8
1804,2 bedrooms 41/2 townhouse maison de ville Westmount May June,$1950.00,1750 cedar Montreal QC H3G 1A3,1,4 1/2,Non,Non,H3G 1A3
1805,2000 Boul. Rosemont – Apartements luxe disponibles 4½ 5½,$Surdemande,2000 Boulevard Rosemont Montréal QC H2G 1T1 Canada,1,5 1/2,Non,Unknown,H2G 1T1
1806,Swap - 5 1/2 for 3/12 or 4 1/2,$1400.00, Montreal H2W 1V2 QC Canada,1,5 1/2,Non,Oui,H2W 1V2
1807,condo 3 1/2 Rosemont Plateau meublé récent,$1350.00,5703 Rue de Normanville Montréal QC H2S 0A9 Canada,1,3 1/2,Oui,Non,H2S 0A9
1808,New Condos for rent at the KUBIK Project in Pointe Claire,$1200.00, Pointe Calire H9R 0C8 QC,2,4 1/2,Non,Unknown,H9R 0C8
1809,Brand new 3 1/2 for Rent in Rosemont,$1045.00,4280 Rue Bélanger Montréal QC H1T 1A5 Canada,1,2 1/2,Non,Non,H1T 1A5
1810,3 1/2 flambant neuf à Louer à Rosemont,$1045.00,4280 Rue Bélanger Montréal QC H1T 1A5 Canada,1,3 1/2,Non,Non,H1T 1A5
1811,3 1/2 ROSEMOINT - 1ER ETAGE,$660.00,4530 Avenue Bourbonnière Montréal QC H1X 2M5 Canada,1,3 1/2,Non,Non,H1X 2M5
1812,3 1/2 Petite Bourgogne / Little Burgundy,$1225.00,H3J2V4 Canada,1,2 1/2,Non,Non,
1813,6 1/2 sur 2 étages Métro Pie-Ix Stade Olympique électro fourni,$1450.00,Pie-IX Montréal QC H1V 3P1 Canada,2,6 1/2,Non,Oui,H1V 3P1
1814,Recherché :Recherche appartement pour le 1 er décembre prochain,$Surdemande,Rue Fabre Montréal QC H2E 2C1 Canada,1,4 1/2,Unknown,Unknown,H2E 2C1
1815,Superbe 6 1/2 à sous-louer 6 mois!!! metro jean talon!!!,$1800.00,7105 Rue St-Hubert Montréal QC H2S 2N1 Canada,1,6 1/2,Oui,Non,H2S 2N1
1816,AHUNTSIC 5 1/2 + sous sol avec entré indépendante,$850.00,H2B1C4 Canada,2,5 1/2,Non,Non,
1817,Loft rénové dans HOMA,$990.00,Montréal QC H1W 2L4 Canada,1,4 1/2,Non,Non,H1W 2L4
1818,{| CONDO URBAIN à louer | 2CAC | PARKING INCLUS | GRIFFINTOWN |},$2100.00,1740 Rue Saint-Patrick Montréal QC H3K 2H2 Canada,1,4 1/2,Oui,Non,H3K 2H2
1819,Griffintown Downtown Centre Ville 1 bedroom apartment,$1498.00,1140 Rue Wellington Montréal QC H3C 1V8 Canada,1,2 1/2,Non,Oui,H3C 1V8
1820,A louer-metro jean talon-1 decembre,$575.00,7186 Rue St-Hubert Montréal QC H2R 2N1 Canada,1,1 1/2,Oui,Non,H2R 2N1
1821,Confortable Appartement 3 1/2 très lumineux,$1225.00,495 Rue Prince Arthur O Montréal QC H2X 1T4 Canada,1,3 1/2,Non,Unknown,H2X 1T4
1822,3 1/2 à louer,$900.00,H2G2P4 Canada,1,3 1/2,Oui,Non,
1823,Rosemont. Appartement meublé à louer au mois.,$1775.00,h2g 3b8 Canada,1,3 1/2,Oui,Non,
1824,McGill university brandnew Tomcondo for rent,$1825.00,1188 Avenue Union Montréal QC H3B 3A7 Canada,1,3 1/2,Non,Non,H3B 3A7
1825,Brand new (Exalto )4 1/2 for rent .195 rue peel Griffintown,$1600.00,195 Peel h3C0T1 Griffintown. Montreal QC,1,4 1/2,Non,Non,
1826,Fully Furnished Loft In The Heart Of Plateau: 3 Month Rental,$1695.00,4517 Avenue de l'Hôtel-de-Ville Montréal QC H2T 2A8 Canada,1,2 1/2,Oui,Oui,H2T 2A8
1827,BEAU 4 1/2 RENOVÉ PRÉS DE MÉTRO CADILLAC,$1045.00,3280 DE LA PÉPINIÈRE MONTREAL QC H1N 3N4,1,4 1/2,Non,Non,H1N 3N4
1828,SPACIEUX 5 1/2 | AURÉA RIVIÈRE-DES-PRAIRIES | CONSTRUCTION NEUVE,$1495.00,12331-12339 Trefflé-Berthiaume Rivière-des-Prairies QC H1C 0E4,1,5 1/2,Non,Unknown,H1C 0E4
1829,Appartement Condo. 3 1/2. Ville Saint Laurent. Tours Bois Franc.,$1200.00,1300 Boulevard Alexis-Nihon Saint-Laurent QC H4R Canada,1,2 1/2,Oui,Unknown,
1830,McGill university brandnew Tomcondo for rent,$1825.00,1188 Avenue Union Montréal QC H3B 3A7 Canada,1,3 1/2,Non,Non,H3B 3A7
1831,Rosemont Grand 31/2 à louer face au parc,$800.00,6266 31e Avenue Montréal QC H1T 3E3 Canada,1,3 1/2,Non,Non,H1T 3E3
1832,{|CONDO MEUBLÉ à louer | TOUR DES CANADIENS | 44e étage | MTL|},$2250.00,1288 Avenue des Canadiens-de-Montréal Montréal QC H3C 1B3 Canada,1,3 1/2,Oui,Non,H3C 1B3
1833,5 1/2 TOUT INCLUT MEUBLÉ,$985.00,H2H 1R9 Canada,1,5 1/2,Oui,Oui,H2H 1R9
1834,Studio for rent,$500.00,Chemin de la Côte-des-Neiges Montréal QC H3T 2A9 Canada,1,1 1/2,Oui,Non,H3T 2A9
1835,3 1/2 a louer,$620.00,H1H3B9 Canada,1,3 1/2,Non,Oui,
1836,Canadiens luxury downtown furnished condo short term rental,$2200.00,1288 Avenue des Canadiens-de-Montréal Montréal QC H3C 1B3 Canada,1,3 1/2,Oui,Non,H3C 1B3
1837,Rez-de-chaussée/ Intergénérationnel - 5 CAC 3 SDB,$2000.00,1925 Rue Lepailleur Montréal QC H1L 6E4 Canada,2,6 1/2,Non,Oui,H1L 6E4
1838,Condo Rouge Penthouse corner unit 1350 sq. feet 2 bedrooms,$3200.00,4239 Jean Talon Ouest Montreal QC H4P 0A5,2,4 1/2,Non,Non,H4P 0A5
1839,Superbe 4½ à louer au 5740 Cavendish Côte St-Luc,$1255.00,5740 boulevard Cavendish Côte-Saint-Luc QC H4W 2T8,1,4 1/2,Non,Oui,H4W 2T8
1840,Nice 2 bedroom for rent at 5740 Cavendish Côte St-Luc,$1255.00,5740 Cavendish Boulevard Côte-Saint-Luc QC H4W 2T8,1,4 1/2,Non,Oui,H4W 2T8
1841,Large 1 bedroom for rent at 5740 Cavendish Côte St-Luc,$895.00,5740 Cavendish Boulevard Côte-Saint-Luc QC H4W 2T8,1,2 1/2,Non,Oui,H4W 2T8
1842,Grand 3½ à louer au 5740 Cavendish Côte St-Luc,$895.00,5740 boulevard Cavendish Côte-Saint-Luc QC H4W 2T8,1,2 1/2,Non,Oui,H4W 2T8
1843,2 Bdrm available at 5740 Cavendish Boulevard Côte-Saint-Luc,$1290.00,5740 Cavendish Boulevard Côte-Saint-Luc QC H4W 2T8,1,4 1/2,Non,Unknown,H4W 2T8
1844,1 Bdrm available at 5740 Cavendish Boulevard Côte-Saint-Luc,$955.00,5740 Cavendish Boulevard Côte-Saint-Luc QC H4W 2T8,1,2 1/2,Non,Unknown,H4W 2T8
1845,Bachelor available at 5740 Cavendish Boulevard Côte-Saint-Luc,$720.00,5740 Cavendish Boulevard Côte-Saint-Luc QC H4W 2T8,1,1 1/2,Non,Unknown,H4W 2T8
1846,1 Bdrm available at 65 East Sherbrooke Street Montreal,$1230.00,65 East Sherbrooke Street Montreal QC H2X 1C4,1,2 1/2,Non,Unknown,H2X 1C4
1847,3 Bdrm available at 321 Lanthier Avenue Pointe-Claire,$1750.00,321 Lanthier Avenue Pointe-Claire QC H9S 5K6,1,5 1/2,Non,Unknown,H9S 5K6
1848,1 Bdrm available at 3580 Lorne street Montreal,$1150.00,3580 Lorne street Montreal QC H2X 2A7,1,2 1/2,Non,Unknown,H2X 2A7
1849,Bachelor available at 135 East Sherbrooke street Montreal,$890.00,135 East Sherbrooke street Montreal QC H2X 1C6,1,1 1/2,Non,Unknown,H2X 1C6
1850,Grand 1 1/2 (bachelor) app't a 2 pas du metro Villa Maria,$545.00,5306 Av Brodeur Montréal QC H4A 1H9 Canada,1,1 1/2,Non,Non,H4A 1H9
1851,1 Bedroom in Downtown | Pet Friendly Onsite Laundry and more!,$1449.00,2121 Saint Mathieu Montreal QC H3H 2J3,1,2 1/2,Non,Oui,H3H 2J3
1852,A LOUER : CONDO VIEUX PORT - 2 CAC + PARKING MEUBLÉ OU NON.,$1999.00,777 Rue Gosford Montréal QC H2Y 4B7 Canada,1,4 1/2,Oui,Non,H2Y 4B7
1853,Naturally Lit Spacious 2 Bedroom in CSL | Ideal for Students!,$1299.00,6565 chemin Kildare Montreal QC H4W 1S4,1,4 1/2,Non,Oui,H4W 1S4
1854,4 CAC/Bedroom 7 1/2 rénové-renovated rue de la Roche Rosemont,$1675.00,6285 Rue De La Roche H2S 2C9 Montreal QC,1,6 1/2,Non,Unknown,H2S 2C9
1855,Bachelor available at 65 East Sherbrooke Street Montreal,$890.00,65 East Sherbrooke Street Montreal QC H2X 1C4,1,1 1/2,Non,Unknown,H2X 1C4
1856,2 Bdrm available at 135 East Sherbrooke street Montreal,$1600.00,135 East Sherbrooke street Montreal QC H2X 1C6,1,4 1/2,Non,Unknown,H2X 1C6
1857,Bachelor available at 150 st Norbert street Montreal,$950.00,150 st Norbert street Montreal QC H2X 1G6,1,1 1/2,Non,Unknown,H2X 1G6
1858,Bachelor available at 315 East Rene Levesque blvd Montreal,$875.00,315 East Rene Levesque blvd Montreal QC H2X 3P3,1,1 1/2,Non,Unknown,H2X 3P3
1859,Bachelor available at 2250 Guy street Montreal,$995.00,2250 Guy street Montreal QC H3H 2M3,1,1 1/2,Non,Unknown,H3H 2M3
1860,Jr. 1 Bdrm available at 1350 Du Fort street Montreal,$940.00,1350 Du Fort street Montreal QC H3H 2R7,1,2 1/2,Non,Unknown,H3H 2R7
1861,2 Bdrm available at 455 Racine Avenue Dorval,$1050.00,455 Racine Avenue Dorval QC H9S 3K8,1,4 1/2,Non,Unknown,H9S 3K8
1862,1 Bdrm available at 455 Racine Avenue Dorval,$885.00,455 Racine Avenue Dorval QC H9S 3K8,1,2 1/2,Non,Unknown,H9S 3K8
1863,3 1/2 à louer au 2250 rue Guy Montréal,$1200.00,2250 rue Guy Montréal QC H3H 2M3,1,2 1/2,Non,Unknown,H3H 2M3
1864,4 1/2 à louer au 135 rue Sherbrooke Est Montréal,$1600.00,135 rue Sherbrooke Est Montréal QC H2X 1C6,1,4 1/2,Non,Unknown,H2X 1C6
1865,1 1/2 à louer au 2250 rue Guy Montréal,$995.00,2250 rue Guy Montréal QC H3H 2M3,1,1 1/2,Non,Unknown,H3H 2M3
1866,2 1/2 à louer au 1350 rue Du Fort Montréal,$940.00,1350 rue Du Fort Montréal QC H3H 2R7,1,2 1/2,Non,Unknown,H3H 2R7
